seqnames,starts,ends,set,gene_name,gene_start,diff_next,diff_prev
chr1,32110789,32307397,train,DCDC2B,32209093,12925.0,3335.0
chr1,32123714,32320322,train,EIF3I,32222018,339.0,12925.0
chr1,32124053,32320661,train,TMEM234,32222357,24875.0,339.0
chr1,32148928,32345536,train,FAM167B,32247232,4006.0,24875.0
chr1,32152934,32349542,train,LCK,32251238,40847.0,4006.0
chr1,32193781,32390389,train,HDAC1,32292085,44294.0,40847.0
chr1,32238075,32434683,train,MARCKSL1,32336379,15141.0,44294.0
chr1,32253216,32449824,train,TSSK3,32351520,10676.0,15141.0
chr1,32263892,32460500,train,FAM229A,32362196,32252.0,10676.0
chr1,32296144,32492752,train,BSDC1,32394448,70620.0,32252.0
chr1,32366764,32563372,train,ZBTB8B,32465068,74358.0,70620.0
chr1,32441122,32637730,train,ZBTB8A,32539426,111477.0,74358.0
chr1,32552599,32749207,train,ZBTB8OS,32650903,238.0,111477.0
chr1,32552837,32749445,train,RBBP4,32651141,52455.0,238.0
chr1,32605292,32801900,train,SYNC,32703596,38288.0,52455.0
chr1,32643580,32840188,train,KIAA1522,32741884,74882.0,38288.0
chr1,32718462,32915070,train,S100PBP,32816766,1387.0,74882.0
chr1,32719849,32916457,train,YARS,32818153,54329.0,1387.0
chr1,32774178,32970786,train,FNDC5,32872482,13511.0,54329.0
chr1,32787689,32984297,train,HPCA,32885993,15445.0,13511.0
chr1,32803134,32999742,train,TMEM54,32901438,63247.0,15445.0
chr1,32866381,33062989,train,RNF19B,32964685,116311.0,63247.0
chr1,32982692,33179300,train,AK2,33080996,107.0,116311.0
chr1,32982799,33179407,train,AZIN2,33081103,100956.0,107.0
chr1,33083755,33280363,train,TRIM62,33182059,74485.0,100956.0
chr1,33158240,33354848,train,ZNF362,33256544,64554.0,74485.0
chr1,33222794,33419402,train,A3GALT2,33321098,109954.0,64554.0
chr1,33332748,33529356,train,PHC2,33431052,41592.0,109954.0
chr1,33374340,33570948,train,ZSCAN20,33472644,387830.0,41592.0
chr1,33762170,33958778,train,HMGB4,33860474,305368.0,387830.0
chr1,34067538,34264146,train,CSMD2,34165842,1040.0,305368.0
chr1,34068578,34265186,train,C1orf94,34166882,588164.0,1040.0
chr1,34656742,34853350,train,GJB5,34755046,4694.0,588164.0
chr1,34661436,34858044,train,GJB4,34759740,21448.0,4694.0
chr1,34682884,34879492,train,GJB3,34781188,11809.0,21448.0
chr1,34694693,34891301,train,GJA4,34792997,66819.0,11809.0
chr1,34761512,34958120,train,SMIM12,34859816,69769.0,66819.0
chr1,34831281,35027889,train,DLGAP3,34929585,55768.0,69769.0
chr1,34887049,35083657,train,TMEM35B,34985353,46615.0,55768.0
chr1,34933664,35130272,train,ZMYM6,35031968,27817.0,46615.0
chr1,34961481,35158089,train,ZMYM1,35059785,133363.0,27817.0
chr1,35094844,35291452,train,SFPQ,35193148,75818.0,133363.0
chr1,35170662,35367270,train,ZMYM4,35268966,288447.0,75818.0
chr1,35459109,35655717,train,KIAA0319L/NCDN,35557413/35557472,59.0,288447.0
chr1,35475065,35671673,train,TFAP2E,35573369,68475.0,15897.0
chr1,35543540,35740148,train,PSMB2,35641844,77628.0,68475.0
chr1,35621168,35817776,train,C1orf216,35719472,50495.0,77628.0
chr1,35671663,35868271,train,CLSPN,35769967,38204.0,50495.0
chr1,35709867,35906475,train,AGO4,35808171,61636.0,38204.0
chr1,35771503,35968111,train,AGO1,35869807,60910.0,61636.0
chr1,35832413,36029021,train,AGO3,35930717,153357.0,60910.0
chr1,35985770,36182378,train,TEKT2,36084074,4800.0,153357.0
chr1,35990570,36187178,train,ADPRHL2,36088874,36346.0,4800.0
chr1,36026916,36223524,train,COL8A2,36125220,30358.0,36346.0
chr1,36057274,36253882,train,MAP7D1,36155578,386.0,30358.0
chr1,36057660,36254268,train,TRAPPC3,36155964,68451.0,386.0
chr1,36126111,36322719,train,THRAP3,36224415,81971.0,68451.0
chr1,36208082,36404690,train,SH3D21,36306386,17229.0,81971.0
chr1,36225311,36421919,train,EVA1B,36323615,62281.0,17229.0
chr1,36287592,36484200,train,STK40,36385896,11996.0,62281.0
chr1,36299588,36496196,train,LSM10,36397892,52559.0,11996.0
chr1,36352147,36548755,train,OSCP1,36450451,13986.0,52559.0
chr1,36366133,36562741,train,MRPS15,36464437,18841.0,13986.0
chr1,36384974,36581582,train,CSF3R,36483278,550851.0,18841.0
chr1,36935825,37132433,train,GRIK3,37034129,440422.0,550851.0
chr1,37376247,37572855,train,ZC3H12A,37474551,40223.0,440422.0
chr1,37416470,37613078,train,MEAF6,37514774,39570.0,40223.0
chr1,37456040,37652648,train,SNIP1,37554344,2574.0,39570.0
chr1,37458614,37655222,train,DNALI1,37556918,39017.0,2574.0
chr1,37497631,37694239,train,GNL2,37595935,38988.0,39017.0
chr1,37536619,37733227,train,RSPO1,37634923,57326.0,38988.0
chr1,37593945,37790553,train,C1orf109,37692249,168.0,57326.0
chr1,37594113,37790721,train,CDCA8,37692417,72716.0,168.0
chr1,37666829,37863437,train,EPHA10,37765133,28668.0,72716.0
chr1,37695497,37892105,train,MANEAL,37793801,13175.0,28668.0
chr1,37708672,37905280,train,YRDC/C1orf122,37806976/37806978,2.0,13175.0
chr1,37761316,37957924,train,MTF1,37859620,87437.0,52642.0
chr1,37848753,38045361,train,INPP5B,37947057,43864.0,87437.0
chr1,37892617,38089225,train,SF3A3,37990921,14685.0,43864.0
chr1,37907302,38103910,train,FHL3,38005606,3651.0,14685.0
chr1,37910953,38107561,train,UTP11,38009257,37537.0,3651.0
chr1,37948490,38145098,train,POU3F1,38046794,813029.0,37537.0
chr1,38761519,38958127,train,RRAGC,38859823,13545.0,813029.0
chr1,38775064,38971672,train,MYCBP,38873368,8219.0,13545.0
chr1,38783283,38979891,train,GJA9,38881587,60212.0,8219.0
chr1,38843495,39040103,train,RHBDL2,38941799,49423.0,60212.0
chr1,38892918,39089526,train,AKIRIN1,38991222,35095.0,49423.0
chr1,38928013,39124621,train,NDUFS5,39026317,54998.0,35095.0
chr1,38983011,39179619,train,MACF1,39081315,410330.0,54998.0
chr1,39393341,39589949,train,BMP8A,39491645,85145.0,410330.0
chr1,39478486,39675094,train,PABPC4,39576790,63155.0,85145.0
chr1,39541641,39738249,train,HEYL,39639945,32093.0,63155.0
chr1,39573734,39770342,train,NT5C1A,39672038,19651.0,32093.0
chr1,39593385,39789993,train,HPCAL4,39691689,492.0,19651.0
chr1,39593877,39790485,train,PPIE,39692181,79167.0,492.0
chr1,39673044,39869652,train,OXCT2,39771348,17513.0,79167.0
chr1,39690557,39887165,train,BMP8B,39788861,94650.0,17513.0
chr1,39785207,39981815,train,TRIT1,39883511,18745.0,94650.0
chr1,39803952,40000560,train,MYCL,39902256,52855.0,18745.0
chr1,39856807,40053415,train,MFSD2A,39955111,85121.0,52855.0
chr1,39941928,40138536,train,CAP1,40040232,57471.0,85121.0
chr1,39999399,40196007,train,PPT1,40097703,63669.0,57471.0
chr1,40063068,40259676,train,RLF,40161372,84574.0,63669.0
chr1,40147642,40344250,train,TMCO2,40245946,12160.0,84574.0
chr1,40159802,40356410,train,ZMPSTE24,40258106,59188.0,12160.0
chr1,40218990,40415598,train,COL9A2,40317294,27555.0,59188.0
chr1,40246545,40443153,train,SMAP2,40344849,105257.0,27555.0
chr1,40351802,40548410,train,ZFP69B,40450106,27108.0,105257.0
chr1,40378910,40575518,train,ZFP69,40477214,31526.0,27108.0
chr1,40410436,40607044,train,EXO5,40508740,22820.0,31526.0
chr1,40433256,40629864,train,ZNF684,40531560,134097.0,22820.0
chr1,40567353,40763961,train,RIMS3,40665657,26409.0,134097.0
chr1,40593762,40790370,train,NFYC,40692066,91945.0,26409.0
chr1,40685707,40882315,train,KCNQ4,40784011,78355.0,91945.0
chr1,40764062,40960670,train,CITED4,40862366,116968.0,78355.0
chr1,40881030,41077638,train,CTPS1,40979334,43903.0,116968.0
chr1,40924933,41121541,train,SLFNL1,41023237,218879.0,43903.0
chr1,41143812,41340420,train,SCMH1,41242116,119805.0,218879.0
chr1,41263617,41460225,train,FOXO6,41361921,122752.0,119805.0
chr1,41386369,41582977,train,EDN2,41484673,551252.0,122752.0
chr1,41937621,42134229,train,HIVEP3,42035925,117495.0,551252.0
chr1,42055116,42251724,train,GUCA2B,42153420,11298.0,117495.0
chr1,42066414,42263022,train,GUCA2A,42164718,171159.0,11298.0
chr1,42237573,42434181,train,FOXJ3,42335877,44917.0,171159.0
chr1,42282490,42479098,train,RIMKLA,42380794,75322.0,44917.0
chr1,42357812,42554420,train,ZMYND12,42456116,151.0,75322.0
chr1,42357963,42554571,train,PPCS,42456267,7062.0,151.0
chr1,42365025,42561633,train,CCDC30,42463329,195095.0,7062.0
chr1,42560120,42756728,train,PPIH,42658424,24002.0,195095.0
chr1,42584122,42780730,train,YBX1,42682426,57828.0,24002.0
chr1,42641950,42838558,train,CLDN19,42740254,26830.0,57828.0
chr1,42668780,42865388,train,P3H1,42767084,184.0,26830.0
chr1,42668964,42865572,train,C1orf50,42767268,17738.0,184.0
chr1,42686702,42883310,train,TMEM269,42785006,31798.0,17738.0
chr1,42718500,42915108,train,SVBP,42816804,319.0,31798.0
chr1,42718819,42915427,train,ERMAP,42817123,29449.0,319.0
chr1,42748268,42944876,train,ZNF691,42846572,112476.0,29449.0
chr1,42860744,43057352,train,SLC2A1,42959048,186104.0,112476.0
chr1,43046848,43243456,train,FAM183A,43145152,27711.0,186104.0
chr1,43074559,43271167,train,CFAP57,43172863,97130.0,27711.0
chr1,43171689,43368297,train,TMEM125,43269993,943.0,97130.0
chr1,43172632,43369240,train,EBNA1BP2,43270936,14681.0,943.0
chr1,43187313,43383921,train,C1orf210,43285617,15375.0,14681.0
chr1,43202688,43399296,train,TIE1,43300992,36856.0,15375.0
chr1,43239544,43436152,train,MPL,43337848,21106.0,36856.0
chr1,43260650,43457258,train,CDC20,43358954,9120.0,21106.0
chr1,43269770,43466378,train,ELOVL1,43368074,21734.0,9120.0
chr1,43291504,43488112,train,MED8,43389808,73.0,21734.0
chr1,43291577,43488185,train,SZT2,43389881,135305.0,73.0
chr1,43426882,43623490,train,PTPRF,43525186,124971.0,135305.0
chr1,43551853,43748461,train,KDM4A,43650157,55666.0,124971.0
chr1,43607519,43804127,train,ST3GAL3,43705823,227496.0,55666.0
chr1,43835015,44031623,train,ARTN,43933319,13619.0,227496.0
chr1,43848634,44045242,train,IPO13,43946938,23061.0,13619.0
chr1,43871695,44068303,train,DPH2,43969999,4487.0,23061.0
chr1,43876182,44072790,train,ATP6V0B,43974486,4456.0,4487.0
chr1,43880638,44077246,train,B4GALT2,43978942,12416.0,4456.0
chr1,43893054,44089662,train,CCDC24,43991358,40109.0,12416.0
chr1,43933163,44129771,train,SLC6A9,44031467,87382.0,40109.0
chr1,44020545,44217153,train,KLF17,44118849,22782.0,87382.0
chr1,44043327,44239935,train,KLF18,44141631,71823.0,22782.0
chr1,44115150,44311758,train,DMAP1,44213454,141806.0,71823.0
chr1,44256956,44453564,train,ERI3,44355260,49933.0,141806.0
chr1,44306889,44503497,train,RNF220,44405193,269362.0,49933.0
chr1,44576251,44772859,train,TMEM53,44674555,157.0,269362.0
chr1,44576408,44773016,train,C1orf228,44674712,65105.0,157.0
chr1,44641513,44838121,train,KIF2C,44739817,35433.0,65105.0
chr1,44676946,44873554,train,RPS8,44775250,12455.0,35433.0
chr1,44689401,44886009,train,BEST4,44787705,12519.0,12455.0
chr1,44701920,44898528,train,PLK3,44800224,6451.0,12519.0
chr1,44708371,44904979,train,TCTEX1D4,44806675,1806.0,6451.0
chr1,44710177,44906785,train,BTBD19,44808481,34582.0,1806.0
chr1,44744759,44941367,train,PTCH2,44843063,143659.0,34582.0
chr1,44888418,45085026,train,EIF2B3,44986722,24607.0,143659.0
chr1,44913025,45109633,train,HECTD3,45011329,817.0,24607.0
chr1,44913842,45110450,train,UROD,45012146,294063.0,817.0
chr1,45207905,45404513,train,ZSWIM5,45306209,20695.0,294063.0
chr1,45228600,45425208,train,HPDL,45326904,11752.0,20695.0
chr1,45240352,45436960,train,MUTYH,45338656,1013.0,11752.0
chr1,45241365,45437973,train,TOE1,45339669,151497.0,1013.0
chr1,45392862,45589470,train,TESK2,45491166,8886.0,151497.0
chr1,45401748,45598356,train,CCDC163/MMACHC,45500052/45500079,27.0,8886.0
chr1,45424743,45621351,train,PRDX1,45523047,27495.0,22968.0
chr1,45452238,45648846,train,AKR1A1,45550542,33303.0,27495.0
chr1,45485541,45682149,train,NASP,45583845,40212.0,33303.0
chr1,45525753,45722361,train,CCDC17,45624057,63089.0,40212.0
chr1,45588842,45785450,train,GPBP1L1,45687146,67.0,63089.0
chr1,45588909,45785517,train,TMEM69,45687213,63437.0,67.0
chr1,45652346,45848954,train,IPP,45750650,36336.0,63437.0
chr1,45688682,45885290,train,MAST2,45786986,346050.0,36336.0
chr1,46034732,46231340,train,PIK3R3,46133036,42036.0,346050.0
chr1,46076768,46273376,train,TSPAN1,46175072,1406.0,42036.0
chr1,46078174,46274782,train,RP11-322N21.2,46176478,21965.0,1406.0
chr1,46100139,46296747,train,POMGNT1,46198443,4890.0,21965.0
chr1,46105029,46301637,train,LURAP1,46203333,44354.0,4890.0
chr1,46149383,46345991,train,RAD54L,46247687,55921.0,44354.0
chr1,46205304,46401912,train,LRRC41/UQCRH,46303608/46303630,22.0,55921.0
chr1,46241872,46438480,train,NSUN4,46340176,54088.0,36546.0
chr1,46295960,46492568,train,FAAH,46394264,112731.0,54088.0
chr1,46408691,46605299,train,DMBX1,46506995,26619.0,112731.0
chr1,46435310,46631918,train,RP11-49P4.7,46533614,17913.0,26619.0
chr1,46453223,46649831,train,KNCN,46551527,52767.0,17913.0
chr1,46505990,46702598,train,MKNK1,46604294,12597.0,52767.0
chr1,46518587,46715195,train,MOB3C,46616891,51963.0,12597.0
chr1,46570550,46767158,train,TEX38,46668854,5013.0,51963.0
chr1,46575563,46772171,train,ATPAF1,46673867,45197.0,5013.0
chr1,46620760,46817368,train,EFCAB14,46719064,38773.0,45197.0
chr1,46659533,46856141,train,CYP4B1,46757837,183647.0,38773.0
chr1,46843180,47039788,train,CYP4A11,46941484,82083.0,183647.0
chr1,46925263,47121871,train,CYP4X1,47023567,43920.0,82083.0
chr1,46969183,47165791,train,CYP4Z1,47067487,69947.0,43920.0
chr1,47039130,47235738,train,CYP4A22,47137434,53610.0,69947.0
chr1,47092740,47289348,train,PDZK1IP1,47191044,41176.0,53610.0
chr1,47133916,47330524,train,TAL1,47232220,81927.0,41176.0
chr1,47215843,47412451,train,STIL,47314147,19649.0,81927.0
chr1,47235492,47432100,train,CMPK1,47333796,82275.0,19649.0
chr1,47317767,47514375,train,FOXE3,47416071,19945.0,82275.0
chr1,47337712,47534320,train,FOXD2,47436016,560879.0,19945.0
chr1,47898591,48095199,train,TRABD2B,47996895,225789.0,560879.0
chr1,48124380,48320988,train,SLC5A9,48222684,249524.0,225789.0
chr1,48373904,48570512,train,SPATA6,48472208,304761.0,249524.0
chr1,48678665,48875273,train,BEND5,48776969,1246944.0,304761.0
chr1,49925609,50122217,train,AGBL4,50023913,24100.0,1246944.0
chr1,49949709,50146317,train,ELAVL4,50048013,375487.0,24100.0
chr1,50325196,50521804,train,DMRTA2,50423500,536763.0,375487.0
chr1,50861959,51058567,train,FAF1,50960263,481.0,536763.0
chr1,50862440,51059048,train,CDKN2C,50960744,141489.0,481.0
chr1,51003929,51200537,train,C1orf185,51102233,134037.0,141489.0
chr1,51137966,51334574,train,RNF11,51236270,108846.0,134037.0
chr1,51246812,51443420,train,TTC39A,51345116,174212.0,108846.0
chr1,51421024,51617632,train,EPS15,51519328,57850.0,174212.0
chr1,51478874,51675482,train,OSBPL9,51577178,301759.0,57850.0
chr1,51780633,51977241,train,NRDC,51878937,111827.0,301759.0
chr1,51892460,52089068,train,RAB3B,51990764,42626.0,111827.0
chr1,51935086,52131694,train,KTI12,52033390,22734.0,42626.0
chr1,51957820,52154428,train,TXNDC12/BTF3L4,52056124/52056171,47.0,22734.0
chr1,52043789,52240397,train,ZFYVE9,52142093,224100.0,85922.0
chr1,52267889,52464497,train,CC2D1B,52366193,38266.0,224100.0
chr1,52306155,52502763,train,ORC1,52404459,104.0,38266.0
chr1,52306259,52502867,train,PRPF38A,52404563,148924.0,104.0
chr1,52455183,52651791,train,ZCCHC11,52553487,48884.0,148924.0
chr1,52504067,52700675,train,GPX7,52602371,30972.0,48884.0
chr1,52535039,52731647,train,FAM159A,52633343,65023.0,30972.0
chr1,52600062,52796670,train,COA7,52698366,28100.0,65023.0
chr1,52628162,52824770,train,ZYG11B,52726466,116044.0,28100.0
chr1,52744206,52940814,train,ZYG11A,52842510,84702.0,116044.0
chr1,52828908,53025516,train,ECHDC2/SCP2,52927212/52927228,16.0,84702.0
chr1,52963747,53160355,train,PODN,53062051,80581.0,134823.0
chr1,53044328,53240936,train,SLC1A7,53142632,53796.0,80581.0
chr1,53098124,53294732,train,CPT2,53196428,24189.0,53796.0
chr1,53122313,53318921,train,C1orf123,53220617,17992.0,24189.0
chr1,53140305,53336913,train,MAGOH,53238609,89461.0,17992.0
chr1,53229766,53426374,train,LRP8,53328070,131328.0,89461.0
chr1,53361094,53557702,train,DMRTB1,53459398,278708.0,131328.0
chr1,53639802,53836410,train,GLIS1,53738106,100754.0,278708.0
chr1,53740556,53937164,train,NDC1,53838860,50974.0,100754.0
chr1,53791530,53988138,train,YIPF1,53889834,1404.0,50974.0
chr1,53792934,53989542,train,DIO1,53891238,54691.0,1404.0
chr1,53847625,54044233,train,HSPB11,53945929,147.0,54691.0
chr1,53847772,54044380,train,LRRC42,53946076,72110.0,147.0
chr1,53919882,54116490,train,LDLRAD1,54018186,35318.0,72110.0
chr1,53955200,54151808,train,TMEM59,54053504,82.0,35318.0
chr1,53955282,54151890,train,TCEANC2,54053586,100184.0,82.0
chr1,54055466,54252074,train,CDCP2,54153770,30270.0,100184.0
chr1,54085736,54282344,train,MRPL37,54184040,15996.0,30270.0
chr1,54101732,54298340,train,CYB5RL,54200036,213443.0,15996.0
chr1,54315175,54511783,train,SSBP3,54413479,128777.0,213443.0
chr1,54443952,54640560,train,ACOT11,54542256,81300.0,128777.0
chr1,54525252,54721860,train,FAM151A,54623556,18197.0,81300.0
chr1,54543449,54740057,train,MROH7,54641753,74068.0,18197.0
chr1,54617517,54814125,train,TTC4,54715821,48693.0,74068.0
chr1,54666210,54862818,train,PARS2,54764514,36753.0,48693.0
chr1,54702963,54899571,train,TTC22,54801267,4795.0,36753.0
chr1,54707758,54904366,train,LEXM,54806062,81156.0,4795.0
chr1,54788914,54985522,train,DHCR24,54887218,93573.0,81156.0
chr1,54882487,55079095,train,TMEM61,54980791,18141.0,93573.0
chr1,54900628,55097236,train,BSND,54998932,40615.0,18141.0
chr1,54941243,55137851,train,PCSK9,55039547,175566.0,40615.0
chr1,55116809,55313417,train,USP24,55215113,1430188.0,175566.0
chr1,56546997,56743605,train,PLPP3/PRKAA2,56645301/56645321,20.0,1430188.0
chr1,56721392,56918000,train,C1orf168,56819696,35109.0,174375.0
chr1,56756501,56953109,train,C8A,56854805,111335.0,35109.0
chr1,56867836,57064444,train,C8B,56966140,1377263.0,111335.0
chr1,58245099,58441707,train,DAB1,58343403,203399.0,1377263.0
chr1,58448498,58645106,train,OMA1,58546802,30971.0,203399.0
chr1,58479469,58676077,train,TACSTD2,58577773,122319.0,30971.0
chr1,58601788,58798396,train,MYSM1,58700092,84235.0,122319.0
chr1,58686023,58882631,train,JUN,58784327,512310.0,84235.0
chr1,59198333,59394941,train,FGGY,59296637,518148.0,512310.0
chr1,59716481,59913089,train,HOOK1,59814785,112005.0,518148.0
chr1,59828486,60025094,train,CYP2J2,59926790,146980.0,112005.0
chr1,59975466,60172074,train,C1orf87,60073770,791488.0,146980.0
chr1,60766954,60963562,train,NFIA,60865258,860165.0,791488.0
chr1,61627119,61823727,train,TM2D1,61725423,17053.0,860165.0
chr1,61644172,61840780,train,PATJ,61742476,452354.0,17053.0
chr1,62096526,62293134,train,L1TD1,62194830,124584.0,452354.0
chr1,62221110,62417718,train,KANK4,62319414,116882.0,124584.0
chr1,62337992,62534600,train,USP1,62436296,161190.0,116882.0
chr1,62499182,62695790,train,ANGPTL3,62597486,90882.0,161190.0
chr1,62590064,62786672,train,DOCK7,62688368,95766.0,90882.0
chr1,62685830,62882438,train,ATG4C,62784134,538906.0,95766.0
chr1,63224736,63421344,train,FOXD3,63323040,44549.0,538906.0
chr1,63269285,63465893,train,ALG6,63367589,155913.0,44549.0
chr1,63425198,63621806,train,EFCAB7,63523502,5684.0,155913.0
chr1,63430882,63627490,train,ITGB3BP,63529186,64089.0,5684.0
chr1,63494971,63691579,train,PGM1,63593275,180746.0,64089.0
chr1,63675717,63872325,train,ROR1,63774021,429605.0,180746.0
chr1,64105322,64301930,train,UBE2U,64203626,267165.0,429605.0
chr1,64372487,64569095,train,CACHD1,64470791,274303.0,267165.0
chr1,64646790,64843398,train,RAVER2,64745094,221410.0,274303.0
chr1,64868200,65064808,train,JAK1,64966504,181044.0,221410.0
chr1,65049244,65245852,train,AK4,65147548,100670.0,181044.0
chr1,65149914,65346522,train,DNAJC6,65248218,172368.0,100670.0
chr1,65322282,65518890,train,LEPROT,65420586,105102.0,172368.0
chr1,65427384,65623992,train,LEPR,65525688,266825.0,105102.0
chr1,65694209,65890817,train,PDE4B,65792513,740869.0,266825.0
chr1,66435078,66631686,train,SGIP1,66533382,219077.0,740869.0
chr1,66654155,66850763,train,TCTEX1D1,66752459,48797.0,219077.0
chr1,66702952,66899560,train,INSL5,66801256,123631.0,48797.0
chr1,66826583,67023191,train,WDR78/MIER1,66924887/66924894,7.0,123631.0
chr1,66955795,67152403,train,SLC35D1,67054099,84807.0,129205.0
chr1,67040602,67237210,train,IL23R,67138906,92947.0,84807.0
chr1,67133549,67330157,train,C1orf141,67231853,75510.0,92947.0
chr1,67209059,67405667,train,IL12RB2,67307363,123052.0,75510.0
chr1,67332111,67528719,train,SERBP1,67430415,254645.0,123052.0
chr1,67586756,67783364,train,GADD45A,67685060,148407.0,254645.0
chr1,67735163,67931771,train,GNG12,67833467,218164.0,148407.0
chr1,67953327,68149935,train,DIRAS3,68051631,181489.0,218164.0
chr1,68134816,68331424,train,WLS,68233120,216839.0,181489.0
chr1,68351655,68548263,train,RPE65,68449959,47262.0,216839.0
chr1,68398917,68595525,train,DEPDC1,68497221,1071176.0,47262.0
chr1,69470093,69666701,train,LRRC7,69568397,637223.0,1071176.0
chr1,70107316,70303924,train,LRRC40/SRSF11,70205620/70205681,61.0,637223.0
chr1,70256430,70453038,train,ANKRD13C,70354734,70.0,149053.0
chr1,70256500,70453108,train,HHLA3,70354804,56413.0,70.0
chr1,70312913,70509521,train,CTH,70411217,636591.0,56413.0
